id,timestamp,latency_ns,url,method,status_code
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.011911374+08:00,510021,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.017178849+08:00,484506,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.022235664+08:00,580794,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.026174888+08:00,936717,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.031597685+08:00,433653,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.036383543+08:00,680505,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.041436834+08:00,561615,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.046480309+08:00,1193719,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.052165569+08:00,572370,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.056381084+08:00,467082,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.061448359+08:00,583934,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.066637306+08:00,525915,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.072312369+08:00,780660,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.076748113+08:00,536626,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.08184956+08:00,528174,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.08691814+08:00,461309,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.091901323+08:00,750932,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.09705951+08:00,478784,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.101193934+08:00,692234,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.107287641+08:00,512829,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.112321889+08:00,797762,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.116478745+08:00,369085,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.121438397+08:00,431717,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.126309217+08:00,547331,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.131349959+08:00,1273212,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.137302623+08:00,1197004,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.142057495+08:00,495748,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.146266781+08:00,772927,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.15166188+08:00,1546868,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.156520977+08:00,388711,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.161672603+08:00,851079,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.16735741+08:00,649263,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.171305758+08:00,610234,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.176346114+08:00,664035,http://127.0.0.1:8081/bytes/:5,GET,400
